posted_date,main_city,price_land_pp,dist_hospital,dist_school,dist_railway,dist_bus_stop,dist_road
10/10/2022,nugegoda,3800000.0,6.8065641202123,2.32535878292345,5.35250454957708,2.0964639803868,2092.66816373724
10/10/2022,pita kotte,2492668.0,5.9342245702294,6.9391433507869,4.95267715410083,1.71138449143141,1026.67273220796
10/11/2022,hokandara,1789473.0,4.4850390725857,4.23247058019191,5.68664736970147,1.86922951975719,2904.56498099117
10/11/2022,kottawa,972222.0,7.44385349672372,13.2594670686929,9.087486312047,2.76219458854616,2260.48191618252
10/12/2022,rajagiriya,5000000.0,0.274611570049125,7.15847157407713,12.7088678908543,1.68493747102622,1080.86601089953
10/13/2022,colombo 3,30000000.0,13.686261552596,5.57031593834712,2.52929119027252,2.11091640686277,1864.99333162931
10/13/2022,dehiwala,3200000.0,5.63409120037606,7.37540244872245,8.68458755507911,2.60516475067084,2680.81071763093
10/13/2022,nugegoda,4000000.0,10.8841297624126,4.33607352655361,0.01359,0.143128014323034,1237.93441242099
10/13/2022,colombo 8,5103448.0,2.9846517834912,0.01359,0.359149739537231,3.13050669286598,2304.09957170559
10/14/2022,homagama,675000.0,15.0872369484312,1.31173837856954,0.01359,2.66126950270704,1490.57750002696
10/14/2022,battaramulla,2000000.0,9.68140704570102,6.89989633926849,0.01359,0.96235368210575,707.23673012189
10/14/2022,homagama,550000.0,3.66035728404378,7.88332913741213,6.58027567958615,2.50902722695731,688.264324903399
10/14/2022,athurugiriya,1000000.0,8.56027270672151,12.272215225849,6.80967899137441,2.01129985487809,1823.3033148136
10/14/2022,pannipitiya,1120000.0,4.82634145438649,11.6690958091934,5.54386236714102,3.50983449672527,2133.92627276055
10/14/2022,colombo 5,6600000.0,1.8056216869996,3.36703365676352,9.49792376602208,2.60862011457612,784.477615979682
10/14/2022,maharagama,3800000.0,2.97827348985608,7.38104142173941,0.01359,3.2898187106421,2040.30811793414
10/15/2022,colombo 3,15250000.0,4.37860177138993,7.0191792506996,0.01359,0.414299204166699,1785.85598658703
10/16/2022,ethul kotte,4200000.0,12.7027078874343,2.16910087024426,2.00406290351391,2.15916545587173,1216.04030984308
10/16/2022,colombo 5,10000.0,5.52877750194116,8.29081944327458,0.43097997968616,1.82001576615444,2589.95048481169
10/17/2022,nawala,6000000.0,10.9790118976738,9.29348118321557,0.134968262188328,1.76915871998103,1904.01935393162
10/18/2022,pita kotte,5100000.0,3.7882402492089,5.83189518391055,11.8094421756762,2.04983331286499,2080.22021706857
10/18/2022,colombo 5,12684442.0,4.54587966184422,4.55282111898834,6.09226822053693,2.38874173460207,2180.38866878554
10/19/2022,rajagiriya,2300000.0,3.76861496662871,4.64168669783531,0.723656359956959,3.20198593093171,1205.28062155169
10/19/2022,rathmalana,3100000.0,3.41507463472538,10.5835262144622,3.1264363662885,2.06986753127071,1404.46038422607
10/20/2022,battaramulla,2650000.0,14.6430938566509,8.83520384846777,5.78178303350381,1.82338067521908,1078.27064164901
10/20/2022,malabe,1450000.0,0.01359,7.99659590739851,5.66712365663597,2.82120231671097,2285.37833908411
10/20/2022,pannipitiya,1500000.0,15.3434046058413,1.83605792481854,9.86918620703751,0.403931887794448,2741.78565730066
10/20/2022,kottawa,1000000.0,13.4972366408509,3.75609441965893,7.24595718366166,3.64116394548029,394.238733142017
10/20/2022,kottawa,1250000.0,0.01359,8.34767143760482,3.64329047959871,2.55949427349712,1727.40263312382
10/20/2022,homagama,300000.0,10.3497393910661,6.57766943075269,3.36767906010531,2.15593485067331,1834.46874052927
10/20/2022,homagama,270833.0,8.32480192839842,9.89560594158456,4.28806249259796,2.12801980055314,1531.95063659298
10/20/2022,battaramulla,2600000.0,12.0395376312142,2.96295042379478,5.74642641447113,1.5887855881735,3066.59373227357
10/20/2022,kahathuduwa,825000.0,2.93315060627402,7.65023364129682,6.06497539091893,2.7517008973517,2128.91375495121
10/21/2022,maharagama,2550000.0,2.17173844560757,15.4218120535148,6.19000534686717,1.77911041105976,2218.49239783192
10/21/2022,malabe,1600000.0,2.9656135161645,12.4845208747228,7.9153692923259,2.50731734075804,2140.09485211223
10/21/2022,pannipitiya,2100000.0,12.6462845810613,12.4958065282758,3.73971379413088,2.89266738843985,1785.04076788417
10/22/2022,avissawella,625000.0,4.17553636596696,8.92376604171741,2.03630400874598,2.2256115187135,2815.43965872488
10/23/2022,boralesgamuwa,3750000.0,6.764892024868,2.48063049302014,3.20781357499304,1.94596955526061,842.143226229374
10/24/2022,maharagama,3500000.0,2.75858944624681,10.0395914715963,6.46477777067952,2.02280261289905,1531.53090961209
10/24/2022,rajagiriya,3014184.0,16.6274718765898,3.37362776422732,0.01359,2.1251226674816,454.623349783218
10/25/2022,rajagiriya,2000000.0,5.61693290741081,7.77573559589692,0.260087190609783,2.25632834989868,1187.03410500728
10/25/2022,rajagiriya,2000000.0,10.138575210562,10.5311525979944,14.827969959127,2.25854274241287,1344.82203160806
10/26/2022,nawala,9000000.0,10.5993034570391,7.08063991680212,3.73088046978101,0.959270601604114,549.317303255578
10/26/2022,colombo 3,18000000.0,9.08554335983098,1.595905776541,4.39921775734984,2.41492164862864,1528.32167968623
10/26/2022,dehiwala,8000000.0,6.88591380325984,11.5970475016694,0.01359,2.08283399047245,1714.67707991592
10/27/2022,nugegoda,5000000.0,10.1287690796979,6.17217950649531,7.41336075543276,2.67253832331051,1741.06379289829
10/27/2022,kottawa,1250000.0,10.5339801279678,4.10677740792994,9.04387815835172,2.90052843405666,702.112148259554
10/27/2022,colombo 5,15000000.0,5.55583305878149,7.24916991860997,8.06042088241211,0.607623452464639,1650.27525796508
10/27/2022,mount lavinia,4000000.0,11.6435810251045,3.25116570190282,0.01359,1.21811029328122,229.348924108994
10/27/2022,nawala,4700000.0,17.7133714979168,4.88306969263995,0.01359,2.75293416371367,1735.59412605262
10/27/2022,nawala,3800000.0,3.50450037214367,3.0887188498436,4.02415057037218,1.63104207668871,2213.42987448685
10/27/2022,nawala,3300000.0,9.93418727330338,3.65820437780741,7.04863937988647,2.20810382748666,2885.32594568618
10/27/2022,nawala,4800000.0,1.75225597434001,7.57330662930982,4.711382355078,1.35958562772774,201.374672605785
10/27/2022,dehiwala,7000000.0,0.0072731123170379,6.61568814266464,10.8592120842784,2.04417400609976,2622.12736438063
10/27/2022,dehiwala,70000000.0,0.772250021450812,7.28866156170338,3.8673565983519,0.583449069983941,81.0106489145746
10/27/2022,homagama,450000.0,9.46805368573719,4.40216404529692,7.73600180953189,1.4477723632585,1200.69986613714
10/28/2022,mount lavinia,3250000.0,3.35604869206789,6.96718133187264,6.50528411469535,2.32307230888633,2127.30154075885
10/28/2022,mount lavinia,2700000.0,12.3125151834331,3.3822673310272,0.01359,2.46116836349899,1411.92358886488
10/28/2022,kaduwela,650000.0,3.14179717113162,0.358436840329994,4.30692400918337,3.26016259788961,1480.09276588971
10/28/2022,colombo 5,9671179.0,8.67119026824122,3.78902117694159,6.17035217835849,2.01807450088021,865.636793746933
10/29/2022,athurugiriya,4000000.0,2.78256880320814,10.9318432835337,0.01359,4.08613818058466,1834.86258346211
10/31/2022,kaduwela,526315.0,10.8474769264265,6.19916260873992,4.76662191249887,2.99853508843785,1140.19820045196
10/31/2022,colombo 3,20000000.0,4.65316520505549,5.12550054609788,4.35800549415139,0.0808633492744546,1960.3648872849
10/31/2022,nawala,5000000.0,10.3000524079634,6.4884240872461,4.64279507397244,1.18471315776022,2125.14493018324
10/31/2022,rajagiriya,3900000.0,8.46934104753499,8.62718872844444,9.34336583765502,3.26057895885751,1068.43173360028
11/1/2022,athurugiriya,450000.0,12.5510639983958,10.581927844823,12.1232312649167,1.66979193980282,1083.50785760808
11/1/2022,nugegoda,4200000.0,6.45852915376641,4.62520695249452,4.77290824563967,3.3677200719882,1267.69219618684
11/1/2022,boralesgamuwa,1400000.0,13.413857067892,1.80221312890841,1.48827359960935,1.68575064468165,1655.94473101015
11/2/2022,kahathuduwa,660000.0,7.89981348862373,9.25797832918893,1.45931584427837,3.59262490172441,1311.30190633191
11/2/2022,mount lavinia,3200000.0,7.55598721735815,5.3746286320852,3.66558134854037,1.38314186197506,1522.33192598498
11/2/2022,nawala,5000000.0,15.873827634457,12.6323632038539,0.01359,1.82496052760338,1280.46885958744
11/3/2022,colombo 8,16279069.0,5.92781691023133,0.914461193286115,0.01359,1.7135316622211,2535.38550283125
11/3/2022,colombo 5,15000000.0,9.07286268409806,7.63948223597863,9.49754367638121,0.135572500006512,3273.85754880578
11/3/2022,rajagiriya,1500000.0,4.30153083401077,0.01359,6.06013253107928,1.77912089944143,1741.09977351763
11/4/2022,battaramulla,2500000.0,8.34078106189688,11.2187894054922,4.23318976767631,1.75386371781721,1871.48924557606
11/5/2022,nawala,4500000.0,12.231556797509,10.5837042272013,11.7533889570505,2.04405537001832,3016.48742994904
11/6/2022,colombo 5,8500000.0,12.1762378891177,3.49757196871683,0.01359,1.23221956676537,1243.63621066864
11/7/2022,mount lavinia,3500000.0,3.09863917753135,8.62367820344754,8.8923738487878,2.88367159808772,1392.67553279353
11/7/2022,colombo 15,3100000.0,11.2348926024239,0.01359,6.54144065796257,2.57528787914245,1382.92839090324
11/7/2022,piliyandala,2500000.0,9.88009067292993,3.02193064838676,2.45207355433204,0.812209799461514,2729.90093683447
11/7/2022,battaramulla,4200000.0,0.01359,6.5813182571428,1.93528700806814,1.30714028030473,1669.87153090815
11/8/2022,nawala,4800000.0,5.54647055152931,7.44898646832605,8.0359844971824,1.01794028451062,0.01359
11/8/2022,piliyandala,1200000.0,14.1379772307927,1.90972628882982,0.01359,2.17509206983079,746.331612633981
11/8/2022,piliyandala,2000000.0,11.3904677815205,7.27205321374868,2.63911199521562,2.36567331107926,2012.5300089267
11/9/2022,nugegoda,4000000.0,5.05451680881054,10.5798175251345,1.54261642209785,2.40318387231962,773.955998684575
11/10/2022,mount lavinia,3300000.0,12.771565061229,10.0399010390547,13.5749587111445,3.55509751936157,1744.6843162672
11/10/2022,thalawathugoda,1600000.0,3.04624778390072,3.97603636278001,8.07364552700811,2.24646872461102,959.852919644313
11/10/2022,nugegoda,5500000.0,10.7632364133539,5.08645053946818,0.01359,1.78647812505818,2517.12066728456
11/10/2022,colombo 8,11000000.0,4.67247176586411,1.75660770348352,7.16582187697929,2.90752751869335,1388.30411154841
11/10/2022,battaramulla,2500000.0,8.84325983401059,3.14140703966031,10.3997500309469,1.95244436374808,2028.93836049259
11/10/2022,rathmalana,1625000.0,10.5227196792941,0.997589707380185,9.70377650933191,1.24672895950057,1012.90776328974
11/11/2022,rathmalana,2600000.0,9.19746748860891,3.69469392672477,7.91855656904642,2.93830523846428,1534.62082751335
11/11/2022,kaduwela,1600000.0,10.2110365808304,3.6914265729391,0.01359,1.91673732982701,1345.56121476839
11/11/2022,dehiwala,525000.0,10.1597778063988,13.2604555203532,7.32778578637452,1.59668284312612,1251.15401210985
11/12/2022,battaramulla,2216494.0,18.1065998981774,1.63017843625547,0.489890716571639,1.99914369139456,2729.02032324081
11/12/2022,rathmalana,3024054.0,0.20613136675151,9.91608275415881,13.2380312785055,2.45983602521813,772.209245556147
11/12/2022,kottawa,1200000.0,4.31682608073819,1.87961171835211,5.02551759252832,3.12592441218183,1341.02803435587
11/14/2022,battaramulla,3500000.0,5.60340884676536,8.82506600143912,6.78999586070794,0.637911368725123,869.940766424476
11/14/2022,nawala,3662420.0,12.3518229265652,8.57839241873675,4.74516740201236,2.98588340162854,1497.34873725792
11/15/2022,rathmalana,4025423.0,13.7174088275362,1.69202742846313,0.605777277518944,2.56455316689512,768.697973039089
11/15/2022,athurugiriya,5500000.0,10.5043873491571,0.01359,4.97436817114286,2.61308427989325,1238.50666098241
11/16/2022,pita kotte,3600000.0,5.00446046302886,6.03578667697947,5.6569415614212,2.91396806794168,1810.71730801691
11/16/2022,pita kotte,3777777.0,7.58453622591731,6.7841581990405,4.77909519021109,1.25354910050848,1339.4006295658
11/16/2022,kaduwela,2500000.0,11.0874692121427,4.31837307313341,9.99488004254829,2.09352855425456,1538.39385287927
11/16/2022,athurugiriya,1578947.0,4.96893625871585,4.55699051694081,6.35362396397438,2.17687098574416,1807.7525832457
11/16/2022,dehiwala,7000000.0,7.91917906772151,10.9372022340855,12.761038981439,1.8100107121238,973.169853095045
11/16/2022,battaramulla,1600000.0,0.01359,9.35333013567601,9.48974226360276,1.7227103097676,1164.20438353989
11/16/2022,colombo 6,9174311.0,10.6872267129213,3.9544492560455,2.97850057162254,1.89756223832078,825.298097969564
11/17/2022,pita kotte,6500000.0,2.22982379072438,4.72863652120989,7.96410574647339,0.618400287035579,364.506524914654
11/17/2022,kahathuduwa,1100000.0,5.9227993583862,11.6434282770337,6.41871333972251,1.07672351910191,1671.28153475875
11/17/2022,pita kotte,4000000.0,9.52120304278176,3.25871284710726,15.3037234231546,2.28455390099773,2545.83387186416
11/17/2022,moratuwa,1200000.0,5.24156512685754,0.01359,6.66158004005007,3.49381863113778,661.602654030563
11/18/2022,battaramulla,2312500.0,8.38770259955816,3.17319179912305,1.93371302165556,2.80785357793916,623.957790128143
11/18/2022,pita kotte,2312500.0,5.64978001928139,4.81486586762127,0.01359,1.15187163183176,1977.33419681828
11/18/2022,piliyandala,2650000.0,3.33255759879193,2.18953474555401,1.74410088723756,1.80483794835529,1766.50459000593
11/18/2022,malabe,1200000.0,8.42245842981144,5.7871439522953,10.9809604762405,2.02775145477499,1260.84034978409
11/19/2022,dehiwala,3400000.0,3.09458733893731,10.1344241290624,0.242755663142859,1.56575594067251,2967.07484600713
11/19/2022,colombo 6,4200000.0,3.44408650897635,1.56811480130981,7.53666867433728,2.34777477133834,926.468084424165
11/19/2022,dehiwala,6000000.0,10.7496257062486,9.68371596266155,0.01359,0.729337356473219,1845.06504720468
11/19/2022,colombo 8,7600000.0,14.7465312604119,0.01359,7.51401301681895,2.72478163055538,1089.18159085001
11/19/2022,colombo 3,145000000.0,1.34684958503467,3.02592056238661,6.03390363301908,1.23007901954093,0.01359
11/19/2022,colombo 6,5200000.0,7.35461729984019,5.19266031801149,3.75373336594189,4.06750702016902,2330.06628476607
11/19/2022,rajagiriya,8000000.0,10.5673348644938,0.01359,5.14987020083906,1.94520314121806,2609.19460951599
11/19/2022,mount lavinia,3300000.0,4.09056558254866,6.65199878061202,7.91504869294574,1.60586542654056,1198.20669530371
11/19/2022,colombo 5,10000000.0,12.5152512705052,10.3021811173099,5.59887011351487,2.23728177096809,2895.91423310445
11/19/2022,dehiwala,5500000.0,1.84441028856279,5.42392270135753,5.39862592145828,2.31451002825895,381.357432259383
11/20/2022,colombo 6,77000000.0,5.74847219354818,5.29677019619856,0.01359,0.344393218660414,0.01359
11/20/2022,battaramulla,8500000.0,13.1164544856658,6.10137121144165,0.571182842135809,1.55548189674652,1758.4954084722
11/21/2022,colombo 5,7500000.0,14.7315305791003,0.839218359595058,9.05936202522622,3.14273356042986,1986.04141374938
11/21/2022,homagama,780000.0,7.67050386426252,6.29597121078595,8.21927090838778,2.35481507918982,1627.82077427019
11/21/2022,nugegoda,9308510.0,1.2882019317813,3.42859230987905,12.3401118277169,1.37457363860726,968.820619647505
11/21/2022,colombo 3,21000000.0,8.14627118105585,7.09017805995706,7.19619750512526,1.46225143813167,894.104285604565
11/21/2022,kottawa,1750000.0,1.46091349788453,2.14133017042757,8.70707895051589,2.21790079281963,1578.13551580481
11/21/2022,nugegoda,5000000.0,8.78970864774736,5.28655538457751,3.34020268784921,1.69688182454771,1034.37898577424
11/22/2022,malabe,1500000.0,6.76373012212498,7.86916008978208,0.01359,1.82164019329173,2189.1704103043
11/22/2022,dehiwala,2600000.0,5.96691087827007,9.88756096461081,6.62878372205036,0.133614127046064,3358.03652749984
11/22/2022,colombo 4,25000000.0,3.37261283395283,6.98999070069746,8.92528423118497,1.14489663754884,0.01359
11/23/2022,kottawa,1700000.0,5.26382066716424,4.62823408521557,8.94729026463405,2.27446698817391,290.047725969003
11/23/2022,thalahena,2000000.0,13.5218409846634,8.32777644555625,4.68499325592531,3.19276187937382,1684.6555164179
11/23/2022,homagama,740000.0,10.3075894308501,4.87388489362058,3.07905985223276,2.48154728935339,1840.46948916092
11/23/2022,pannipitiya,1450000.0,7.05959991613102,5.15220179154253,6.12369661472963,0.805990541909494,619.670395980892
11/24/2022,battaramulla,2000000.0,9.95816039305897,3.55726574950169,6.63796177913137,2.65809057370761,2253.65594286683
11/24/2022,homagama,650000.0,7.43596739344042,7.13077037887749,3.13648196586039,2.37917466383249,1384.40835654016
11/24/2022,dehiwala,3000000.0,0.01359,6.96039471048248,11.260011917741,3.28378320433148,920.668018007836
11/24/2022,thalahena,2000000.0,9.03560165700405,4.45049690211489,1.89578511152162,1.55556765770195,218.83613284381
11/25/2022,piliyandala,750000.0,14.443445045358,3.1048652439923,3.5065604049077,2.64504519453383,871.355014778535
11/25/2022,battaramulla,2300000.0,12.3054923947759,5.62182362911104,10.9324761104355,2.29159017197356,1697.92022224052
11/25/2022,rajagiriya,2500000.0,0.01359,1.28863260259732,0.927856966929115,2.04220271597383,1403.4792803866
11/26/2022,mount lavinia,2800000.0,15.0130983220638,6.82799186461543,0.681728462193203,2.16024627439269,3347.651904092
11/26/2022,dehiwala,3500000.0,5.26185875166051,7.5664217823646,0.01359,3.99951702252678,1885.7632396571
11/27/2022,nawala,4000000.0,0.01359,4.69673138666083,4.96525356111682,1.96251998779299,1234.4618521604
11/28/2022,boralesgamuwa,3500000.0,14.2557130646132,4.55234394205483,6.65966180769153,2.04456606905647,1786.04855153043
11/28/2022,nugegoda,3150000.0,8.43537645478585,0.01359,3.96867844895714,3.11145186660677,2600.76263430734
11/28/2022,pannipitiya,1000000.0,15.0992475376667,4.29895220613912,2.93907733719348,2.77593860549454,2178.71858521
11/29/2022,dehiwala,3600000.0,8.59200443991198,11.9338236948059,2.71489253303545,2.31450869137943,47.256622394799
11/30/2022,nawala,7000000.0,6.02355097233597,11.285928223026,4.75053396132022,2.94475473230025,1496.62212685945
11/30/2022,pita kotte,3400000.0,14.2999332862835,8.78480398444463,0.715723845622954,2.38992754669871,1176.16750946723
11/30/2022,battaramulla,5000000.0,4.22506266826193,2.04074341301992,7.46933445668704,1.83405076050505,1843.99873398481
11/30/2022,malabe,1350000.0,8.20755314745838,13.3318691329344,2.23972079184631,3.0136212764407,1410.05592220953
11/30/2022,colombo 5,6000000.0,15.3521505541019,7.60125550907417,10.7581358679508,1.22991233356571,1090.78047423166
11/30/2022,boralesgamuwa,1900000.0,8.26420469333856,6.75974291706864,7.73735304635672,2.47285388227262,1574.28310569508
11/30/2022,ethul kotte,3500000.0,2.29205439723805,2.66425217959852,8.23518101932592,2.92720088476915,904.509223775606
11/30/2022,hokandara,1050000.0,10.0551197768715,8.75122979279603,0.929854305351974,2.47593103373796,270.666831959984
12/1/2022,maharagama,4000000.0,14.6241331047713,2.71569605876671,3.87974216282774,1.64508533678215,1083.21890274232
12/2/2022,battaramulla,2500000.0,3.87910836469826,7.04741936922541,5.78165764144579,0.392627961680129,825.163481774984
12/2/2022,battaramulla,4500000.0,10.2201970268213,2.06985850963676,5.2912265782301,2.635163903025,1196.62363558489
12/2/2022,colombo 3,12000000.0,9.79940541054837,4.26727035674304,4.95314619166575,1.245631271853,596.224768355618
12/2/2022,ethul kotte,3200000.0,7.92298069548436,0.01359,12.5667672514505,4.01776516531011,738.498673985172
12/2/2022,colombo 7,25000000.0,1.46173672591487,0.01359,7.78100804527808,1.62167421997633,558.939623840781
12/2/2022,battaramulla,1300000.0,0.01359,5.58384329162522,2.48843694692707,2.27714653740397,262.046107908432
12/3/2022,nawala,10000000.0,1.8748238288836,11.1701681694531,3.57372728755488,1.4771664500604,1223.44034058194
12/3/2022,battaramulla,1900000.0,6.88952026814958,16.918126427032,5.11859406407349,3.5118795624287,2671.18756945199
12/4/2022,nugegoda,2700000.0,12.3973896978121,15.6309753677156,7.41914077019363,0.687528795339798,812.048302597758
12/4/2022,colombo 3,12000000.0,2.66030898262762,3.83455281102277,3.52232063884294,0.340680944674377,553.74416646436
12/5/2022,mount lavinia,5000000.0,6.74973380619481,3.54211006685851,0.01359,2.43056948903967,2223.64188173434
12/5/2022,colombo 6,7900000.0,8.29243078272997,8.47935595461945,7.90078738698083,1.83969647255669,0.01359
12/5/2022,battaramulla,4433973.0,8.64747167861639,11.5549531726362,7.64443689135133,1.23702382989029,1169.51376889772
12/5/2022,battaramulla,2500000.0,12.969882427457,10.0198970210078,9.50873114664727,2.28569500521185,740.652023672494
12/5/2022,kottawa,1850000.0,5.64849457124568,6.53535069216141,2.34284213227612,0.333316384182629,2244.75157287423
12/6/2022,battaramulla,2300000.0,3.38494905969859,8.02928115206814,6.1853323009378,1.56668770483961,1590.47633152775
12/6/2022,hokandara,1450000.0,4.65213805827167,10.4724791430298,1.04104707218354,2.82930493863775,335.130038271482
12/6/2022,hokandara,1450000.0,6.54062221729401,9.30248150895052,0.419432276281034,1.41002889049661,2668.93584068834
12/6/2022,piliyandala,900000.0,2.86489371838242,5.13599206921996,0.01359,2.2133491445616,1101.09618573505
12/7/2022,dehiwala,3700000.0,15.9511325395221,2.28890199829024,4.94981295922143,1.86877535950244,1258.10608543317
12/9/2022,mount lavinia,4000000.0,5.52688304427235,6.54262003073489,5.18464259993586,1.11826666872496,756.425231536309
12/9/2022,rathmalana,3601694.0,0.01359,9.11109712931149,2.37863735266274,2.7462658684804,2843.77566254202
12/10/2022,colombo 5,5200000.0,0.01359,10.8494948256104,5.30267510033172,1.84986357750735,891.058186157864
12/10/2022,colombo 5,5200000.0,9.12663993457626,4.6040293352027,6.61798383022321,1.48972228967841,1125.09292829515
12/10/2022,battaramulla,3850000.0,8.61931419264058,5.14533824031843,8.34708652154717,3.44407791429844,2136.01264700384
12/10/2022,nugegoda,3500000.0,8.41876924700118,7.91600855554386,9.20194481876565,1.98936431786006,1834.23031664996
12/10/2022,colombo 8,2375000.0,8.6854421328803,2.2953450667599,4.76176712822449,2.66369383032821,1008.61842094924
12/12/2022,maharagama,2250000.0,9.17278204195603,1.31137984005648,4.95419187745263,1.76437247702589,2513.66590272812
12/12/2022,colombo 6,12790697.0,1.93340160799544,4.63924099116832,6.43675318963158,2.32024676350249,1175.81063626513
12/12/2022,hokandara,1700000.0,17.6386047568711,6.85421501387382,7.35428915779228,2.06711354389879,1318.51877155322
12/13/2022,kahathuduwa,650000.0,11.8027956973176,6.05788993054915,2.59244924236433,1.78693899831055,900.392229213952
12/13/2022,colombo 4,16000000.0,9.94521293750569,5.70422783597173,3.84433036456184,1.97304455600164,2818.42453447112
12/13/2022,kaduwela,1200000.0,6.57435722646305,4.58446183794334,3.04560585392649,3.8148639573816,1506.14535459119
12/13/2022,colombo 5,13650013.0,16.5059049198936,3.21789538838534,0.456662282578156,1.37742027501245,0.01359
12/13/2022,colombo 6,12790697.0,0.01359,5.57432066317915,4.47017104609292,0.809872568866477,1367.81843540215
12/13/2022,boralesgamuwa,1400000.0,14.1699124767209,14.7496877262692,6.73679682072166,3.62320511533629,1743.95535711748
12/14/2022,homagama,1400000.0,5.34175107884973,2.02366374335226,12.0270950866277,3.575178618523,560.988255148167
12/14/2022,colombo 7,16000000.0,6.38755442590906,1.77958781689536,3.54875857211007,4.54608667765822,0.01359
12/14/2022,dehiwala,9508196.0,5.98547227280855,13.6787361466586,6.17740292678458,1.46839282409874,685.446213276442
12/14/2022,nugegoda,6000000.0,6.07177288199452,8.86685267768584,5.09685959377995,1.3202535746802,1584.39721551612
12/16/2022,malabe,3500000.0,9.51217674664945,5.12850890512116,8.01415520243039,2.41888449171972,743.784733620873
12/16/2022,kottawa,1850000.0,4.49681196349095,6.55311279044188,0.01359,0.605746260701652,1030.35552489116
12/16/2022,dehiwala,48000000.0,7.74238772719542,0.01359,1.47291627362669,1.70532409566189,0.01359
12/16/2022,colombo 6,7000000.0,7.27892107755749,6.3107229896704,0.940389066517476,1.58717161638772,262.983140287794
12/17/2022,battaramulla,2100000.0,4.47298323918642,3.45368357429397,4.35738612462695,1.16268391288066,3464.83016737379
12/17/2022,colombo 5,52000000.0,12.1871545061987,2.33224635079154,0.01359,1.53545187987389,1291.87192983368
12/17/2022,avissawella,180000.0,8.31400706145718,9.10213403111032,0.01359,2.42327978831096,1812.48582722523
12/18/2022,malabe,1200000.0,9.13616673750738,8.53652585527851,0.01359,3.2213857245227,1762.02188689653
12/18/2022,nugegoda,3000000.0,7.06621925307478,1.38030785899861,3.94034673925745,0.720173624333434,0.01359
12/18/2022,nugegoda,2800000.0,10.9090077586717,9.62381392310193,5.73637919792264,1.71733604492298,2178.9822033751
12/18/2022,homagama,1200000.0,15.4474000031366,1.66568355794467,5.3441071107863,1.77495765715601,406.930843507328
12/19/2022,nawala,4600000.0,0.01359,14.2097261165343,2.57879040272255,2.922066649734,832.831943680468
12/19/2022,maharagama,4500000.0,15.1501524282624,6.96784193485977,4.42146759066575,2.074452726529,1621.22839271383
12/19/2022,colombo 13,8250000.0,6.89349643025611,0.01359,6.04382428113656,3.58335000778408,1979.11352710586
12/20/2022,battaramulla,3750000.0,16.8563435758163,7.12742528515977,6.69425028303461,1.45133464249068,994.303097682553
12/20/2022,nugegoda,3300000.0,15.6730513698823,0.01359,0.01359,2.0520644119189,2218.06016869946
12/20/2022,malabe,1200000.0,9.49476597001638,4.64982005245354,11.3608989137129,1.46077056997689,1165.16151863394
12/20/2022,colombo 5,18000000.0,9.22380248765075,10.4064640592477,0.254275619785244,2.28453198730253,966.785112682564
12/20/2022,malabe,1900000.0,1.4102185171352,1.33988637138019,11.220414236591,0.520399363429004,2124.02237807161
12/21/2022,rajagiriya,6174496.0,9.53612508648605,5.90907362951986,3.01062991961181,2.94136818005257,1504.28371648425
12/22/2022,mount lavinia,3200000.0,4.99213635273469,12.6885912972749,0.365064656420029,1.83068884499255,955.777793539003
12/22/2022,colombo 9,4800000.0,2.54982847897688,2.32389148914065,6.8191205865089,3.25035485517333,1328.79953543738
12/22/2022,pannipitiya,1700000.0,9.03510446685085,1.0305123431383,1.35313965208334,2.83416035467529,499.544970687696
12/24/2022,athurugiriya,1300000.0,6.80984643152613,9.07009050905047,0.01359,3.03979162310641,1744.75589489896
12/24/2022,colombo 15,4500000.0,21.7844900905567,7.155569265699,5.7013392054501,1.5023879609596,1836.53190372215
12/24/2022,ethul kotte,3500000.0,10.5876361286383,8.13526168971144,5.46483660412074,1.24941701998634,1946.57638769011
12/25/2022,ethul kotte,3500000.0,6.79388541777721,11.7237437194307,7.15037002471966,1.60860961244691,2826.93375238517
12/25/2022,mount lavinia,3350000.0,7.15628186389777,4.51918157909726,12.6293283801837,1.41487371177743,280.273063255697
12/26/2022,dehiwala,7000000.0,9.51275518726279,7.03974617641459,7.54725510758859,1.58069237096053,2397.42797536873
12/27/2022,pannipitiya,3038194.0,5.26686470966055,7.58881848424414,2.22502424546842,1.88030064857562,375.159558695173
12/27/2022,nugegoda,5000000.0,15.6103293078541,5.13391354117952,4.16897765364245,1.41109169781133,561.32654846682
12/27/2022,homagama,600000.0,9.66297607886973,4.40331891824455,2.91217406858289,0.958107666580038,1085.58983000156
12/28/2022,colombo 2,16500000.0,6.52039753265778,5.40243024357919,12.4841783817203,1.6772363444308,2652.91653366742
12/28/2022,battaramulla,4000000.0,7.35042034363002,7.87695308111545,6.51779778224111,0.767135385275208,1445.67634250869
12/29/2022,malabe,1250000.0,0.101433235856462,2.39012531925927,4.15001398700253,3.02947417846084,1062.44785153357
12/30/2022,nawala,5500000.0,9.09577714001396,4.98989073282577,7.0428046729011,1.0291093741584,1190.22335677642
12/30/2022,boralesgamuwa,2200000.0,1.20855580373997,6.04919611671352,5.79386504866991,1.8574584887744,1486.92914076392
1/2/2022,boralesgamuwa,2000000.0,0.01359,0.780617767174074,10.5218705403174,2.89230460921026,1493.01348532445
